job_title,company,description,job_url,keywords_present,page_found
Test Instrumentation and Data Acquisition Engineer,LOCKHEED MARTIN CORPORATION,"The coolest jobs on this planet… or any other… are with Lockheed Martin Space. At the dawn of a new space age, Lockheed Martin is a pioneer, partner, innovator and builder. Our amazing men and women are on a mission to make a difference in the world and every day we use our unique skills and experiences to create, design and build solutions to some of the worlds’ hardest engineering problems. Do you want to be part of a culture that inspires diversity and inclusion where employees envision the impossible, perform with excellence and build incredible products? We invite you to explore our dynamic company led by one of the most influential women in the world, Marillyn Hewson named Fortune Magazine's #1 Most Powerful Woman for the second year in a row. Strong leadership is one of the many reasons working at Lockheed Martin is great! We are creating a better today and a better tomorrow for all employees, attracting innovators from unexpected places and seamlessly aligning diversity and inclusion efforts with Lockheed Martin’s values and business strategy. We offer employee resource groups such as African American Council for Excellence (AACE), The Women’s Impact Network (WIN), Hispanic Organization for Leadership & Awareness (HOLA), Military/Veterans Network, PRIDE LGBT Professional Network, and more. We are also committed to enabling transitioning veterans and their families to connect with their communities and find new purpose as they reintegrate into civilian life. By clicking on the links, you can find out more on how we proudly support Global Diversity and Hiring Our Heroes.

Summary of Key Duties for this position:
You will assist the certified test conductor and test engineers with the performance of component and subsystem environmental testing.You will work closely with technical experts and test support staff meeting needs of the programs.You will prepare work instructions for instrumentation installation and checkout.You will lead technicians efforts to execute instrumentation tasks.You will operate and troubleshoot control systems, data acquisition systems and automated test equipment.You will develop and review test procedures.You will assist with preparing and executing Technical Interchange Meetings and pre-test meetings.You will support test discrepancy resolution and other troubleshooting activities.

Top Secret or SCI required to start.

Benefits of Employment:
Our employees play an active role in strengthening the quality of life where we live and work by volunteering more than 850,000 hours annually.

Learn more about Lockheed Martin’s competitive and comprehensive benefits package.

Lockheed Martin is an Equal Opportunity/Affirmative Action Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, pregnancy, sexual orientation, gender identity, national origin, age, protected veteran status, or disability status.
Basic Qualifications:
Bachelors or Masters degree from an accredited college/university in Mechanical Engineering, Aerospace Engineering, Electrical Engineering or a related discipline or equivalent experience/combined education.Experience with electrical test equipment such as bench top power supplies, oscilloscopes, digital multimeters, data acquisition and control systems, and video systems.Familiarity with principles of operation of transducers.Proficiency with Microsoft Office suite.Strong communication skills.Must be a US citizen, will be subject to a government security investigation, and must meet eligibility requirements for an elevated clearance for access to classified information.
Desired Skills:
Current Top Secret or SCIExperience working in the test lab environment; exposure to structural and environmental test.Experience with mechanical test instrumentation.Familiarity with bridge sensor and bridge circuitry.Familiarity with sensors including accelerometers, strain gages, thermocouples, RTDs, load cells, microphones.Experience with data manipulation in Matlab and Excel very valuable; structured programming experience desired.Familiarity with automated test equipment.
BASIC QUALIFICATIONS:
job.Qualifications

Lockheed Martin is an Equal Opportunity/Affirmative Action Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, pregnancy, sexual orientation, gender identity, national origin, age, protected veteran status, or disability status.
Join us at Lockheed Martin, where your mission is ours. Our customers tackle the hardest missions. Those that demand extraordinary amounts of courage, resilience and precision. They’re dangerous. Critical. Sometimes they even provide an opportunity to change the world and save lives. Those are the missions we care about.

As a leading technology innovation company, Lockheed Martin’s vast team works with partners around the world to bring proven performance to our customers’ toughest challenges. Lockheed Martin has employees based in many states throughout the U.S., and Internationally, with business locations in many nations and territories.
EXPERIENCE LEVEL:
Experienced Professional",https://www.indeed.com/viewjob?jk=91d9a89a612333ff&from=serp&vjs=3,,17
Data Center Operations Engineer II,JP Morgan Chase,"Our Global Technology Infrastructure group is a team rewarded with innovators who love technology as much as you do. Together, you’ll use a disciplined, innovative and a business focused approach to develop a wide variety of high-quality products and solutions. You’ll work in a stable, resilient and secure operating environment where you—and the products you deliver—will thrive.
As a Data Center Operations Engineer II (Associate), your mission is to support the day-to-day technology operations of JPMorgan Chase mission critical data centers. The purpose of this role is to maintain operational stability and handle customer requests while working on shifts to support the 24x7 operation. You will be responsible for installing and configuring enterprise class technology hardware, troubleshooting hardware and network issues, maintain change control process in the data center, and support 3rd party vendor activities. This position is full-time, working with team members on a rotating shift providing coverage during daytime, overnight, weekend and holiday hours.

This position is anticipated to require the use of one or more High Security Access (HSA) systems. Users of these systems are subject to enhanced screening which includes both criminal and credit background checks, and/or other enhanced screening at the time of accepting the position and on an annual basis thereafter. The enhanced screening will need to be successfully completed prior to commencing employment or assignment.

This role requires a wide variety of strengths and capabilities, including:
Working knowledge of a physical IT infrastructure (server, networking, storage)
Experience with ITIL control processes
Experience supporting enterprise-class hardware deployments
Experience with physical layer infrastructure and testing tools (racking, cabling)
Understanding of network concepts (switching, routing, perimeter security)
Familiarity with infrastructure applications (DNS, Active Directory)
Understanding of operating systems (Windows, Linux, AIX)
Understanding of data center concepts (Space, Power, Cooling)
Understanding of media management (Tape, Hard Drives)
Efficiently problem solve issues in a complex environment
A mindset that challenges rather than simply understands and accepts
Passionate about technology, innovation and continuous learning
Ability to integrate well into a team, connect and collaborate effectively with the wider organization
Being obsessed about our customers’ experience
Flexibility to work non-business hours that may include weekends and/or holidays
Ability to support frequent standing, walking, pushing, pulling, bending, reaching, and lifting up to 50lbs
Willingness for occasional travel between sites within the metro area


When you work at JPMorgan Chase & Co., you’re not just working at a global financial institution. You’re an integral part of one of the world’s biggest tech companies. In 14 technology hubs worldwide, our team of 40,000+ technologists design, build and deploy everything from enterprise technology initiatives to big data and mobile solutions, as well as innovations in electronic payments, cybersecurity, machine learning, and cloud development. Our $9.5B+ annual investment in technology enables us to hire people to create innovative solutions that will not only transform the financial services industry, but also change the world.
At JPMorgan Chase & Co. we value the unique skills of every employee, and we’re building a technology organization that thrives on diversity. We encourage professional growth and career development, and offer competitive benefits and compensation. If you’re looking to build your career as part of a global technology team tackling big challenges that impact the lives of people and companies all around the world, we want to meet you.",https://www.indeed.com/viewjob?jk=97fbdee70709046d&from=serp&vjs=3,,17
Data Science And Resource Manager,Wowza Media Systems,"Wowza Media Systems is currently seeking a Data Science & Resource Manager to architect, administer and manage Wowza’s internal data structure and facilitate the company’s ongoing business data reporting needs.
This position will play a critical role in allowing Wowza’s leaders to make informed, data driven decisions. Take a front row seat in not only learning how Wowza is leading the video streaming industry but also influencing methods and best practices to enable forward progress and growth
The ideal candidate will demonstrate initiative, self-motivation and critical thinking skills and have substantial experience with complex data structures and technical environments
What you will be doing:
Work within the Data Operations & Systems Development teams to define and implement a robust and secure data warehouse environment
Formulating management techniques for quality data collection and implementing secure procedures for data management and analysis
Create repeatable, scalable processes for recurring and ad hoc data request with a focus on timeliness, efficiency and accuracy
Monitor and evaluate information and data systems to discover ways of enhancing (new technologies, tools, upgrades, etc.)
Partner closely with Business Intelligence & Corporate Strategy leads to enable data driven decision making at all levels in the company
Research and advise on optimal data structure and metrics reporting methodology
To be successful, you must have the ability to drive a project from start to completion, be very detail-oriented, be a self-starter, and have excellent communication skills. The ability to work well cross-functionally and with remote personnel is also required.
Requirements
Excellent understanding of data administration and management functions and familiarity with modern a complex data environment
Degree in IT, Computer Science, Data Science or related field
Proficiency in MS Office, Tableau, Salesforce, SQL/MySQL and Elasticsearch
Proven track record of self-motivation and initiative with ability to effectively manage multiple simultaneous projects
Strong interpersonal skills and ability to build rapport with people of all types
Work experience in Video Streaming Software or related industry a plus
Background in Finance and/or Database administration certifications a plus
Benefits
Wowza’s global team is headquartered in the foothills of Colorado, with plenty of parking and where the deer, elk, and buffalo roam. Generous PTO and paid holidays, a healthy work-life-balance, and a 401K match that vests immediately are among the many reasons we love working here.
The tight-knit crew benefits from a dog-friendly workplace, unlimited snacks, catered lunches, holiday parties, and more. Employees are encouraged to take ownership of their role with limited oversight — and coworkers are happy to help one another out.
Wowza’s team also works to connect the larger community with our passion for tech. From live-streaming graduation ceremonies for local high schools to participating in events like SheTech, employees are able to cultivate the same creative energy that first brought the company to life.
Wowza Media Systems is an equal opportunity employer, committed to creating a diverse and inclusive environment for all people to thrive in.
Why Work for Wowza
Wowza Media Systems is a streaming software, cloud services, and hardware provider aimed at powering live streaming for today’s most innovative companies. We frequent Streaming Media’s list of Companies That Matter Most in Online Video and Readers’ Choice Awards, as well as Built in Colorado’s list of Best Medium Workplaces (with a 4.8 rating on Glassdoor).
Cofounders David Stubenvoll and Charlie Good first set out to create cool stuff with like-minded people in 2005. In the fourteen years that have followed, Wowza’s become the gold standard for streaming. One third of content delivery networks (CDNs) have Wowza’s technology built in and more than 35,000 organizations across the globe have powered their streaming with Wowza.
With adoption rates exploding, use cases proliferating, and video quality increasing, the streaming industry’s influence on everyday life continues to grow. And when it comes to live video, one thing rings true: If you can dream it, the experts at Wowza can help you build it.",https://www.indeed.com/viewjob?jk=651d943f3edb6de4&from=serp&vjs=3,,19
"Senior QA Engineer, Data",Recurly,"The data team at Recurly is committed to providing high-quality insights for our customers via in-app reports, visualizations, and exports on key subscription indicators. We are looking for a Senior Data QA Engineer with great working knowledge of functional, unit, automation, and data testing. We will rely on you to generate well-articulated data-oriented test cases and determine the positive, negative and boundary cases from working with our cross-functional teams in fast-paced, agile, and release driven environment.
Responsibilities
Data Validation - Develop automated procedures to ensure data accuracy and integrity of complex data exports and reports
Test the ETL process and business logic that drives our in-app reporting features
Define, develop, and implement quality assurance practices and procedures, test plans and perform other QA assessments for all data related code changes
Develop automated tests using open source tools
Configure and maintain test automation environments
Create scripts, test sequences, and implement manual procedures to ensure proper test coverage
Work closely with other QA team members to understand and validate upstream application changes and impacts on data, exports, and reports
Work closely with Development, Product team and other organizations in the company to promote software quality standards
Work closely with Customer Support to replicate customer issues and product field use cases
Participate in test team activities including requirements analysis, test planning, tracking, reporting, and support of test cycles
Engage in test case execution including defect documentation and tracking, resolution support, and fix verification
Requirements
Extensive experience with SQL, Ruby, and web services
Experience testing multi-tier, consumer-facing web applications at more than just the UI level
Experience testing batch / streaming ETL processes using Spark, Beam, etc.
Parsing and analysis of free-form and fixed form data sets
Good problem solving and debugging skills
Comfortable working in Agile development environment
Experience executing API tests
Broad experience designing and maintaining automated tests for whitebox and blackbox testing
Experience with unit testing frameworks: RSpec (preferred), Minitest/Test::Unit or similar
Experience with libraries used to implement browser automation: Watir (preferred), Selenium, Capybara, etc.
Knowledge of best practices for the Software Development Life Cycle (SLDC)
Working knowledge of JIRA or other issues and project tracking software
Experience with Git or other distributed revision control and source code management systems
A Plus, but not Required
Background in payments desirable but not required
Experience in platforms non-functional requirements and operating systems
Experience in performance testing and/or security testing
Experience with Apache Airflow
Experience with Google Cloud Platform environments
About Recurly
Recurly is an enterprise-class subscription management platform that cuts through the complexity of subscription management to optimize and automate revenue growth. Founded in 2009, Recurly uses an open platform approach to easily connect with a broad variety of back-office systems. In addition to enabling lightweight and flexible custom integrations, Recurly also has powerful out-of-the-box integrations with enterprise solutions like Salesforce, NetSuite, and Avalara to provide efficiencies through end-to-end automation of billing events throughout the customer lifecycle.

Recurly's flexible architecture, coupled with deep expertise in the payments industry is validated by the billions of dollars in transactions the company processes each year. Thousands of companies worldwide depend on Recurly to manage and optimize their rapidly-growing subscription businesses.

Offices located in San Francisco, California, Boulder, Colorado and New Orleans, LA.",https://www.indeed.com/viewjob?jk=dcfbc082b045d5aa&from=serp&vjs=3,,21
Business Intelligence / Data Engineer,"Amazon Data Services, Inc.","Bachelor’s Degree in Computer Science, Information Systems, Mathematics, Statistics, or related field or equivalent experience5+ year experience with Data modeling, SQL, ETL , Data Warehousing and Datalakes5+ year experience in the design, creation, management, and business use of large datasets.This position requires the candidate selected be a U.S. citizen and must currently possess an active Top Secret security clearance. The position further requires, after start, the selected candidate obtain and maintain an active TS/SCI security clearance with polygraph and satisfy other security related requirements.

As a Business Intelligence / Data Engineer you will enable data-driven decision making within the Amazon Web Services (AWS) Data Center Infrastructure Operations organization.
The Infrastructure Operations Team is responsible for planning, implementing, monitoring and continuously improving the global Amazon Data Center infrastructure. The team supports all aspects of the Data Center based organizations, including but not limited to: Safety, Security, maintenance, daily operations, logistics, engineering and equipment management.

You should be passionate about working with huge data sets and be someone who is able to bring data sets together to answer business questions and drive growth. You will have an opportunity to work with big data and emerging technologies while driving business intelligence solutions end-to-end: business requirements, data modeling, ETL, metadata, reporting, and dash boarding.

The Business Intelligence Data Engineer will:
Primarily support teams within the Infrastructure environment, and long term will have opportunities to support teams in the overall Amazon Web Services community.Build ETLs to ingest the data into the data warehouse and datalake, as well as end-user facing reporting applications.Develop, implement and maintain the metrics and reports to enable decision support systems for the organization. This includes working with other teams to develop those metrics from their services.Partner with business customers and development teams to define analytics requirements and then deliver flexible, scalable, end-to-end solutions.
This position can be located in Herndon, VA; Denver, CO; or Seattle, WA;

This position requires the candidate selected be a U.S. citizen and must currently possess an active Top Secret security clearance. The position further requires, after start, the selected candidate obtain and maintain an active TS/SCI security clearance with polygraph and satisfy other security related requirements.

Ability to balance and prioritize multiple conflicting requirements with high attention to detail.Experience with writing SQL scriptsExperience with enterprise-class Business Intelligence tools such as Microstrategy, PowerBI, Tableau, Oracle BI, Penthao, etc.Experience communicating with business owners to understand their data and reporting requirements.Experience with data presentation skills to summarize key findings and communicate with both business and technical teams.Experience working in a Linux environmentExperience with scripting language such as Python, Perl, Ruby or JavascriptExperience with MPP databases such as RedshiftExperience with Datalake developmentKnowledge of predictive/advanced analytics and tools (such as R, SAS, Matlab)Knowledge of noSQL databases (such as DynamoDB, MongoDB)Knowledge in an enterprise class RDBMSKnowledge of AWS products and services
Amazon is an Equal Opportunity Employer – Minority / Women / Disability / Veteran / Gender Identity / Sexual Orientation / Age.",https://www.indeed.com/viewjob?jk=618115fdaf96185f&from=serp&vjs=3,,21
Data Center Infrastructure & Services Engineer II,Comcast,"Comcast Technology & Product organization works at the intersection of media and technology. Our innovative teams are continually developing and delivering products that transform the customer experience. From creating apps like TVGo to new features such as the Talking Guide on the X1 platform, we work every day to make a positive impact through innovation in the pursuit of building amazing products that are enjoyable, easy to use and accessible across all platforms. The team also develops and supports our evolving network architecture, including next-generation consumer systems and technologies, infrastructure and engineering, network integration and management tools, and technical standards.


Major Responsibilities:
Develop the floor, rack, overhead infrastructure, and fiber and copper connectivity layouts for multiple sites with technical design and evaluation services for owned, leased, and collocation data center facilities.
Project Management, Vendor Management, Project Coordination & Reporting
Responsible for the racking, cabling, and troubleshooting of equipment within the Data Center
Responsible for the operational inventory of all Data Center equipment in DCIM Tools (Aperture & DC Track)
Installs, maintains and troubleshoots Data Center IT Assets and Cabling Infrastructure
Knowledge and experience of providing Tier I / Breakfix Server & Network Support
Ability to provide remote leadership and direction within conference bridge environments
Interface with & guide vendors to troubleshoot and install related server & network equipment
Ensure all equipment is labeled in compliance with DCI&S standards
Maintain work tools, copper, fiber and power cord inventory
Monitor & Coordinate security access within the data center and raised floor environment
Continued focus on streamlining Methods and Procedure for equipment deployment and implementation.
Minimal direction required for job duties and high performance at all times
50%+ Travel Required / Properly manage company credit card & travel standards
Be available to support 24 x 7 shift schedules

Qualifications/Experience:
Minimum of three (3) years’ experience in cabling infrastructure and network design of copper and fiber-optic cabling infrastructures.
Possess a demonstrated understanding of fiber-optic and copper cabling technologies and the ability to successfully integrate the components of new and existing network infrastructures.
Five plus years of experience in deployment and installation of switches, routers and servers
Five plus years of experience in High Speed Data, Voice, IP and Data Networking.
Knowledge of all aspects of power generation and power distribution including facility and cabinet based PDU’s, ATS’s, and UPS’s.
Five plus years of DCIM Virtual Data Center Design, to include Server & Network Placements as well as Rack & Network Infrastructure builds, augments, future growth planning.
Diverse knowledge of HVAC dynamics.
Proven experience to effectively plan project installations and forecast infrastructure growth-including ordering supplies, maintaining inventory control, and documenting processes.
Strong background in vendor management, managing installation teams and familiar with industry standards.
Advanced knowledge of all current types of networking and server hardware.
Demonstrated experience documenting policies and procedures.
Proven analytical, problem solving and organizational abilities.
Strong personal computer & IT skill sets, including but not limited to MS Office, Workfront, DCIM Tools, Engineering Design Tools such as VISIO, AUTOCAD and others.

Demonstrated success in the following core competencies:
Must be an effective communicator, both orally and in writing, and be able to discuss both cabling and networking issues with network users, administrators, consultants, architects and electrical engineers and make recommendations and set forth design proposals based on current and future network requirements.
Effective leadership skills to resolve conflicts and retain high morale amongst internal team as well as vendor teams.
Ability and willingness to adapt and accept change with strong decision-making skills to complete project successfully.
Strong team working skills; Develop and maintain excellent leadership skills including proactive, customer service oriented working relationships with all appropriate levels inside and outside the company.
Personal qualities to include integrity, respect for others, personal responsibility, and a passion to approach all aspects of the job with enthusiasm.

Skills Required:
This is a critical role to ensure the efficient and cost effective use of company resources
Solid technical skills relative to HSD and Voice network engineering, planning and management including experience with IP routers, switches and CMTS equipment
Advanced understanding of the IP protocol suite (e.g. ARP, IP, TCP, DNS, SNMP)
Strong grasp on server administration (i.e. Unix, Linux and Windows platforms)
Strong understanding of AC/DC power configurations and HVAC related thermal architecture
Data Center planning and engineering
Solid abilities using Microsoft Office, Aperture, DC Track, Power IQ, Visio
Proven Data Center analytical skills & forecast planning
Excellent written and oral communication skills


Comcast is an EEO/AA/Drug Free Workplace.",https://www.indeed.com/viewjob?jk=0e64cc74747ca53d&from=serp&vjs=3,,20
Senior Electrical Engineer-Spacecraft Command & Data Handling Responsible Engineer (668570),Ball Aerospace,"Who We Are:


Ball Aerospace pioneers discoveries that enable our customers to perform beyond expectation and protect what matters most. We create innovative space solutions, enable more accurate weather forecasts, drive insightful observations of our planet, deliver actionable data and intelligence, and ensure those who defend our freedom go forward bravely and return home safely. For more information, visit http://www.ball.com/aerospace, Facebook or Twitter.


Qualifications:


Senior Electrical Engineer - Spacecraft Command & Data Handling Responsible Engineer
This position is for an experienced electrical engineer who can manage procurement of Command & Data Handling (CDH) subsystem components. The work involves architecture and requirements development, subcontract management, and technical oversight of subcontractors. Strong electrical engineering and technical writing skills are required.
What You’ll Do:
CDH Responsible Engineer - This position is 70% technical and 30% management.
Work with program CDH teams to define CDH architecture and interfaces.
Support program CDH teams in implementation and verification of CDH components.
Oversee the technical execution of CDH component suppliers across multiple programs. Responsibilities include:
Requirements definition
Review and approval of supplier schematics, drawings, analyses, and engineering reports
Oversee development, manufacturing, and test activities
Support troubleshooting and root cause/corrective action investigations.
Change management
Serve as the technical interface between component suppliers and programs. Responsibilities include:
Track and coordinate delivery and review of subcontract data deliverables
Present technical briefs and project status to peers, program management, and customers
Establish and maintain effective working relationships with suppliers, program management, and Ball strategic support units.
Maintain a regular and predictable work schedule.
Establish and maintain effective working relationships within the department, the Strategic Business Units, Strategic Support Units and the Company. Interact appropriately with others in order to maintain a positive and productive work environment.
Perform other duties as necessary.
What You’ll Need:
BS or higher in Engineering or a related technical field is required plus 8 or more years of related experience.
Each higher-level degree, i.e., Master’s Degree or Ph.D., may substitute for two years of experience. Related technical experience may be considered in lieu of education. Degree must be from a university, college, or school which is accredited by an agency recognized by the US Secretary of Education, US Department of Education.
Current Top Secret/SCI security clearance desired but not required
Minimum of 6 years of direct experience in electronics or component design or test, preferably in avionics.
A solid understanding of requirements definition, decomposition, and flowdown; architectural trade studies; architecture and interface definition; analyses and verification.
Proven expertise in subcontract management.
Extensive experience with defining, developing, and testing spaceflight electronics.
Circuit analysis skills.
Familiarity with VHDL and FPGA development and testing tools.
Intellectual curiosity combined with a strong desire to learn.
Strong oral, written, and presentation skills.
Capable of working in a large, multidisciplinary team with broad responsibilities and minimal oversight.
Working Conditions:
Work is performed in an office, laboratory, production floor, or clean room, outdoors or remote research environment.
May occasionally work in production work centers where use of protective equipment and gear is required.
May access other facilities in various weather conditions.
Travel and local commute between Ball campuses and other possible non-Ball locations may be required.


Security Clearance:


Successful applicant for this position must be eligible to obtain a DoD clearance or government customer access to classified/sensitive material. A current DoD clearance is not required to be eligible for this position, however the successful applicant will be required to obtain a DoD clearance or government customer access within a reasonable time after the offer is extended and must be able to maintain the applicable clearance. *US Citizenship is Required. By applying to this position you are agreeing to complete a National Security Clearance Pre-Screen Questionnaire, if one is required, to evaluate your general ability to obtain the required security clearance or government customer access associated with this position.

Relocation:


Relocation for this position is Available

EEO Statement:


US CITIZENSHIP REQUIRED

Ball Aerospace is an Equal Opportunity/Affirmative Action Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, pregnancy, sexual orientation, gender identity, national origin, age, protected veteran status, or disability status.",https://www.indeed.com/viewjob?jk=64cd66072fb2194d&from=serp&vjs=3,,25
Data Scientist - Tax Ignition,KPMG,"At KPMG, we are reimagining tax with you in mind. Become an integral part of a dynamic team within a collaborative, future forward environment at one of the world's top tax firms. Be surrounded by deep tax knowledge and equipped with the latest in cutting-edge tax technologies. And join an extensive network of functional, industry, legislative and technical specialists with access to our Ignition Centers, where technology innovation accelerates. We welcome people with a passion for tax, a spirit for new thinking, and a commitment to providing outstanding client service today, and tomorrow.
KPMG is currently seeking an Sr Associate, Data Scientist to join our Ignition practice.
Responsibilities:
Work closely with various KPMG's Tax functional teams and clients to incorporate cognitive and NLP models and algorithms into both KPMG and client solutions
Define and develop new Tax solutions leveraging approaches such as Natural Language Processing (NLP), Linguistics, Advanced Semantic Design, Visualization, Information Extraction, Information Retrieval, Probabilistic Decision Making, image recognition, deep learning, Machine Learning, cognitive science and analytics
Design and implement cognitive computing/AI applications using some combination of the following commercial and open source platforms and libraries such as Microsoft AI, Google AI, AWS AI, IBM Watson, Tensor flow, Keras, Spark, Mahout, Torch, Caffe, ScIkit-learn, and NLTK
Qualifications:
Minimum of 2 years of IT industry experience with at least one year of experience in one of the following domains of interest - Natural Language Processing (NLP), Linguistics, Advanced Semantic Design, Visualization, Information Extraction, Information Retrieval, Probabilistic Decision Making, Image Recognition, Deep Learning, Machine Learning, Cognitive Science and Data Analytics
MS or BS in Computer Science, Applied Statistics, Engineering, Science or other quantitative discipline with specialization and experience in Artificial Intelligence, Machine Learning, Natural Language Processing, Cognitive Science or other related areas
Experience working with leading cognitive computing commercial and open source platforms and libraries such as IBM Watson, Google AI, Microsoft AI, AWS AI, or Apache Mahout
Demonstrated expertise with analytics and cognitive engagements across design and implementation
Excellent verbal and written communication skills with the ability to work with diverse teams in a highly matrixed environment
KPMG LLP (the U.S. member firm of KPMG International) offers a comprehensive compensation and benefits package. KPMG is an affirmative action-equal opportunity employer. KPMG complies with all applicable federal, state and local laws regarding recruitment and hiring. All qualified applicants are considered for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, protected veteran status, or any other category protected by applicable federal, state or local laws. The attached link contains further information regarding the firm's compliance with federal, state and local recruitment and hiring laws. No phone calls or agencies please.",https://www.indeed.com/viewjob?jk=4ac8e7e74cb8c947&from=serp&vjs=3,,16
Lead Software Engineer - Machine Learning,HERE Technologies,"What's the role?
You will be joining the Aggregation team, which supports the creation and update of accurate, high-resolution maps for highly automated driving.

Responsibilities include:
Build reliable, tested, production-ready software for creating and updating highly accurate, high resolution maps
Provide guidance to other developers and researchers regarding good software engineering and testing practice
Work closely with HERE software and research teams to specify, design, implement, and deploy the components of this system
Occasional technical work with customers to determine requirements and specifications
Who are you?
You are a highly motivated engineer who likes to find creative solutions to complex problems and enjoys working collaboratively with distributed teams and customers.

Required qualifications:
M.S. or B.S. degree in computer science or a related discipline
5+ years of industry experience
Fluent in C++ and Python on a Linux platform
Expertise in modern cloud computing environments such as AWS
Experience working with large software projects (revision control, code review process, etc.)
Excellent written and oral communication skills in English
Preferred qualifications:
3+ years of experience in technical project leadership
Scala and/or any other functional programming experience
Proven track record in working with R&D teams and successful transition of R&D to production environments
Experience with SLAM, computer vision, or other technical topic related to industrial mapping
HERE is an equal opportunity employer. We evaluate qualified applicants without regard to race, color, age, gender identity, sexual orientation, marital status, parental status, religion, sex, national origin, disability, veteran status, and other legally protected characteristics.

#LI-KK1
Who are we?
Ever checked in somewhere on social media? Ever tracked your online orders? You might be using HERE Technologies every single day without even realizing it. You can find us everywhere: in vehicles, smartphones, drones or third-party apps. We believe that with the right people, we will continue to be a game-changer in the technology industry and improve the daily lives of people around the world. Find out more by clicking the video below or going HERE.",https://www.indeed.com/viewjob?jk=8adde475b2493ef3&from=serp&vjs=3,,19
"Lead Building Engineer, Data Center",CBRE,"Supervise and direct Technical Team staff on shift and monitor performance of assigned responsibilities. Perform and/or direct the performance of all Technical service requests, insuring that work performed in these areas is accomplished efficiently with a minimum amount of disruption and inconvenience. It is also followed up with adequate clean up. Check malfunctioning equipment and ascertains corrective action required to restore to satisfactory operating condition.

Provide training and supervision aimed at expanding the capabilities of the Technical operations staff. Specific duties include, but not limited to: Demonstrating the proper use and care of tools and instruments, giving hands on instruction in basic technical maintenance, safety, and trouble shooting procedures, recommending relevant outside engineering courses for enrollment and instilling an overall level of professionalism in manner and appearance.

Supervise and implement the preventative maintenance program. Specific duties include but are not limited to: scheduling of preventative maintenance with a minimum disruption of building services, performing and/or delegating preventative maintenance tasks to the appropriately qualified maintenance staff member, orders parts and equipment required for repair, maintenance and installation of new equipment and facilities, and maintains inventory.

Direct the performance of contracted maintenance work as needed. Specific tasks include but are not limited to: insuring the timely performance of maintenance contract work, overseeing the fulfillment of equipment warrantee obligations by the installer and securing equipment manuals and drawings from the installers/contractors.

Insure the availability of an adequate operating inventory of tools and supplies. Specific duties include, but not limited to: Preparing and submitting purchase-order requests, developing sources for stock materials and performing periodic checks for supplies.
QUALIFICATIONS

To perform this job successfully, an individual must be able to perform each essential duty satisfactorily. The requirements listed below are representative of the knowledge, skill, and/or ability required.


Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions.



EDUCATION and EXPERIENCE

Associate's degree (AA) or equivalent from two-year college or technical school and minimum of four years experience in complete building operations. Or equivalent combination of education and experience.

CERTIFICATES and/or LICENSES

Universal CFC certification required. Additional certification in one or more of the following: HVAC, electrical, mechanical, HVAC and refrigeration systems, process controls, mechanical power transmissions, painting, plumbing, carpentry or engine repair. Certifications/licenses as may be required by local or state jurisdictions.

COMMUNICATION SKILLS

Excellent written and verbal communication skills. Strong organizational and analytical skills. Ability to provide efficient, timely, reliable and courteous service to customers. Ability to effectively present information.

FINANCIAL KNOWLEDGE

Requires knowledge of financial terms and principles and to understand operating budgets. Ability to calculate intermediate figures such as percentages, discounts, and/or commissions. Conducts basic financial analysis.

REASONING ABILITY

Ability to comprehend, analyze, and interpret documents. Ability to solve problems involving several options in situations. Requires intermediate analytical and quantitative skills.

OTHER SKILLS and ABILITIES

Uses personal computer and / or PDA for work order system, email, ESS and training. Basic skills with Microsoft Office Outlook. Physical requirements include stooping, standing, walking, climbing stairs / ladders and ability to lift / carry heavy loads of 50 lbs. or more.



SCOPE OF RESPONSIBILITY

Decisions made with thorough knowledge of procedures and company policies to achieve set results and deadlines. Responsible for setting own project deadlines. Errors in judgment may cause short-term impact to co-workers and supervisor.

SAFETY

Responsible for personal safety and the safety of those who are affected by your work. This includes but is not limited to:

1. Complete all required and assigned HSE training at a satisfactory level,
2. Follow all activity policies and procedures, including all HSE-related requirements at all times,
3. Participate in all HSE-related programs & activities as required, including incident investigations, interviews, auditing and assessment, etc.
4. Report any conditions which you feel could result in an accident or injury and / or stop work if required.",https://www.indeed.com/viewjob?jk=e02a0b95e8901048&from=serp&vjs=3,,25
